Word #,Analyzed_1,Word,Onset_1,Offset Time,,Word #,Continuous word #,Analyzed_2,Word,Onset_2,Offset Time
1198,0,Could,449.34,449.5,,1198,3454,0,to,446.04,446.12
1199,0,he,449.5,449.59,,1199,3455,1,school.,446.12,446.54
1200,0,have,449.609,449.68,,1200,3456,0,When,447.179999,447.329999
1201,0,climbed,449.709999,450.099999,,1201,3457,0,the,447.33,447.42
1202,0,out,450.109999,450.239999,,1202,3458,0,bus,447.42,447.64
1203,0,of,450.24,450.36,,1203,3459,0,dropped,447.639999,447.889999
1204,0,his,450.36,450.52,,1204,3460,0,her,447.889999,448.019999
1205,0,glass,450.53,450.84,,1205,3461,0,"off,",448.02,448.28
1206,1,cage?,450.84,451.37,,1206,3462,0,she,448.309999,448.529999
1207,0,Tully,451.48,451.75,,1207,3463,0,pulled,448.529999,448.809999
1208,0,thought.,451.76,452.08,,1208,3464,0,her,448.809999,448.889999
1209,0,She,452.81,452.97,,1209,3465,0,raincoat's,449.190001,449.410001
1210,0,got,452.97,453.09,,1210,3466,0,hood,449.41,449.71
1211,0,down,453.1,453.33,,1211,3467,0,over,449.709999,449.989999
1212,0,on,453.33,453.41,,1212,3468,0,her,449.99,450.13
1213,0,the,453.41,453.5,,1213,3469,0,head,450.129999,450.419999
1214,1,floor,453.5,453.86,,1214,3470,0,and,450.45,450.67
1215,0,and,453.86,454.05,,1215,3471,0,dashed,450.67,451.14
1216,0,crawled,454.05,454.34,,1216,3472,0,through,451.15,451.33
1217,0,"around,",454.34,454.79,,1217,3473,0,the,451.33,451.44
1218,0,checking,455.01,455.32,,1218,3474,0,rain.,451.44,451.78
1219,0,under,455.35,455.57,,1219,3475,0,Mr,452.5,452.78
1220,0,the,455.57,455.67,,1220,3476,0,Sleuth,452.78,453.1
1221,0,tables,455.67,456.17,,1221,3477,0,held,453.1,453.29
1222,0,and,456.23,456.33,,1222,3478,0,the,453.29,453.36
1223,0,the,456.34,456.43,,1223,3479,0,front,453.36,453.6
1224,0,bookcases.,456.43,457.18,,1224,3480,1,door,453.6,453.81
1225,0,But,457.76,457.95,,1225,3481,0,open,453.81,454.11
1226,0,all,458,458.28,,1226,3482,0,for,454.11,454.25
1227,0,Tully,458.29,458.6,,1227,3483,0,her.,454.25,454.49
1228,0,saw,458.599999,458.899999,,1228,3484,0,Caleb,455.02,455.43
1229,0,were,458.91,459.08,,1229,3485,0,was,455.44,455.64
1230,0,little,459.08,459.33,,1230,3486,0,already,455.65,456.09
1231,0,white,459.33,459.61,,1231,3487,0,waiting,456.09,456.58
1232,0,"hairs,",459.61,460.06,,1232,3488,0,in,456.9,457.06
1233,0,which,460.23,460.37,,1233,3489,0,the,457.06,457.16
1234,0,stuck,460.38,460.7,,1234,3490,0,"lobby,",457.16,457.62
1235,0,to,460.7,460.8,,1235,3491,0,shaking,457.72,458.13
1236,0,the,460.8,460.9,,1236,3492,0,out,458.13,458.22
1237,0,knees,460.9,461.17,,1237,3493,0,his,458.24,458.47
1238,0,of,461.17,461.29,,1238,3494,0,wet,458.47,458.73
1239,0,her,461.29,461.41,,1239,3495,0,hair.,458.74,459.16
1240,1,pants.,461.41,461.9,,1240,3496,0,Come,459.889999,460.159999
1241,0,"Hmmm,",462.719999,463.039999,,1241,3497,0,"on,",460.16,460.51
1242,0,what,463.52,463.7,,1242,3498,0,Tully,460.95,461.23
1243,0,could,463.7,463.88,,1243,3499,0,said,461.23,461.49
1244,0,those,463.88,464.09,,1244,3500,0,grabbing,461.49,461.82
1245,0,be,464.11,464.27,,1245,3501,0,his,461.82,461.94
1246,0,from?,464.27,464.61,,1246,3502,0,hand.,461.94,462.28
1247,0,But,465.4,465.6,,1247,3503,0,We,462.66,462.77
1248,0,first,465.62,465.91,,1248,3504,0,have,462.77,462.91
1249,0,things,465.91,466.15,,1249,3505,0,work,462.91,463.12
1250,0,"first,",466.15,466.56,,1250,3506,0,to,463.12,463.24
1251,0,why,466.789999,467.029999,,1251,3507,0,do.,463.24,463.49
1252,0,would,467.029999,467.209999,,1252,3508,0,They,464.299999,464.429999
1253,0,someone,467.209999,467.499999,,1253,3509,0,gathered,464.429999,464.739999
1254,0,steal,467.5,468,,1254,3510,0,the,464.759999,464.869999
1255,0,Coco?,468.05,468.64,,1255,3511,0,gang,464.87,465.26
1256,0,Since,469.1,469.38,,1256,3512,0,and,465.299999,465.449999
1257,0,Tully,469.38,469.73,,1257,3513,0,went,465.45,465.65
1258,0,was,469.73,469.91,,1258,3514,0,to,465.65,465.73
1259,0,an,469.91,469.99,,1259,3515,0,the,465.73,465.84
1260,0,amazing,469.99,470.47,,1260,3516,0,auditorium.,465.839999,466.519999
1261,0,"detective,",470.47,471.07,,1261,3517,0,The,467.16,467.28
1262,0,she,471.26,471.5,,1262,3518,0,Gumshoe,467.309999,467.679999
1263,0,knew,471.5,471.72,,1263,3519,0,gang,467.68,468.01
1264,0,that,471.72,471.84,,1264,3520,0,sat,468.01,468.25
1265,0,the,471.84,471.96,,1265,3521,0,in,468.25,468.36
1266,0,tiny,471.97,472.37,,1266,3522,0,a,468.359999,468.429999
1267,0,details,472.38,472.92,,1267,3523,0,circle,468.43,468.81
1268,0,are,472.96,473.12,,1268,3524,0,on,468.81,468.91
1269,0,the,473.12,473.24,,1269,3525,0,the,468.91,469.02
1270,0,key,473.24,473.69,,1270,3526,0,"stage,",469.02,469.52
1271,0,to,473.7,473.85,,1271,3527,0,hidden,469.65,469.97
1272,0,solving,473.85,474.32,,1272,3528,0,behind,469.97,470.27
1273,0,a,474.32,474.4,,1273,3529,0,the,470.27,470.36
1274,0,case.,474.4,474.98,,1274,3530,0,blue,470.36,470.68
1275,0,If,475.64,475.83,,1275,3531,0,stage,470.68,471.05
1276,0,Coco,475.83,476.18,,1276,3532,0,curtain.,471.05,471.51
1277,0,was,476.179999,476.369999,,1277,3533,0,They,472.19,472.36
1278,0,"stolen,",476.37,477.03,,1278,3534,0,passed,472.36,472.71
1279,0,then,477.4,477.54,,1279,3535,0,around,472.71,472.91
1280,0,the,477.54,477.64,,1280,3536,0,the,472.91,473
1281,0,library,477.639999,478.139999,,1281,3537,0,hunk,473,473.25
1282,0,was,478.16,478.4,,1282,3538,0,of,473.26,473.3
1283,0,definitely,478.46,479.1,,1283,3539,1,"cheese,",473.32,473.8
1284,0,a,479.099999,479.179999,,1284,3540,0,examining,473.86,474.5
1285,0,crime,479.219999,479.609999,,1285,3541,0,the,474.5,474.61
1286,0,scene.,479.61,479.87,,1286,3542,0,bite,474.62,474.83
1287,0,Tully,480.679999,480.999999,,1287,3543,0,marks,474.83,475.12
1288,0,quickly,481,481.38,,1288,3544,0,on,475.12,475.26
1289,0,pulled,481.38,481.65,,1289,3545,0,it,475.26,475.38
1290,0,out,481.65,481.79,,1290,3546,0,with,475.42,475.63
1291,0,her,481.799999,481.949999,,1291,3547,0,Tully's,475.63,475.99
1292,0,notebook,481.95,482.42,,1292,3548,0,magnifying,476.02,476.61
1293,0,out,482.45,482.58,,1293,3549,1,glass.,476.61,477.06
1294,0,of,482.58,482.69,,1294,3550,0,You,477.94,478.09
1295,0,her,482.69,482.82,,1295,3551,0,can,478.09,478.27
1296,1,backpack.,482.82,483.54,,1296,3552,0,see,478.27,478.54
1297,0,She,484.07,484.25,,1297,3553,0,the,478.54,478.67
1298,0,was,484.25,484.38,,1298,3554,0,marks,478.679999,479.079999
1299,0,in,484.379999,484.519999,,1299,3555,0,on,479.08,479.14
1300,0,charge,484.52,484.8,,1300,3556,0,the,479.139999,479.289999
1301,0,of,484.799999,484.939999,,1301,3557,0,top,479.3,479.69
1302,0,writing,484.940001,485.180001,,1302,3558,0,and,479.87,480.09
1303,0,down,485.18,485.42,,1303,3559,0,bottom,480.09,480.43
1304,0,all,485.5,485.85,,1304,3560,1,teeth,480.429999,480.789999
1305,0,of,485.85,485.98,,1305,3561,0,biting,480.88,481.19
1306,0,the,485.98,486.06,,1306,3562,0,all,481.2,481.46
1307,0,notes,486.059999,486.409999,,1307,3563,0,the,481.46,481.55
1308,0,for,486.42,486.53,,1308,3564,0,way,481.549999,481.739999
1309,0,the,486.53,486.63,,1309,3565,0,through,481.74,481.96
1310,0,Gumshoe,486.63,486.73,,1310,3566,0,the,481.96,482.06
1311,0,"gang,",487.02,487.33,,1311,3567,0,"cheese,",482.059999,482.589999
1312,0,which,487.65,487.83,,1312,3568,0,except,482.99,483.2
1313,0,was,487.83,488,,1313,3569,0,for,483.2,483.31
1314,0,usually,488,488.35,,1314,3570,0,right,483.309999,483.509999
1315,0,stuff,488.35,488.67,,1315,3571,0,"there,",483.509999,483.869999
1316,0,like,488.7,488.91,,1316,3572,0,in,484.289999,484.409999
1317,0,"suspects,",488.91,489.61,,1317,3573,0,the,484.41,484.51
1318,0,"dues,",489.68,490.21,,1318,3574,0,front!,484.51,484.98
1319,0,"motives,",490.3,490.79,,1319,3575,0,Lyra,485.690001,485.990001
1320,0,and,490.79,490.96,,1320,3576,0,"said,",486.01,486.33
1321,0,alibis.,490.97,491.61,,1321,3577,0,examining,486.46,487.01
1322,0,She,492.21,492.37,,1322,3578,0,the,487.02,487.13
1323,0,examined,492.37,492.86,,1323,3579,0,evidence.,487.13,487.6
1324,0,the,492.89,493.03,,1324,3580,0,Tully,488.59,488.6
1325,0,scene.,493.03,493.47,,1325,3581,0,leaped,488.61,488.95
1326,0,She,494.16,494.35,,1326,3582,0,to,488.95,489.05
1327,0,wrote,494.349999,494.569999,,1327,3583,0,her,489.05,489.19
1328,0,down,494.58,494.89,,1328,3584,0,feet.,489.19,489.55
